date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:20:02	66412/66412	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202017%2008:38:57%20GMT	https://www.imperial-hotel-copenhagen.com/fileadmin/2017/images/Imperial/720x469/4_Restaurant/720x469-imperial-hotel-restaurant-appetito-1.jpg	C:/My%20Web%20Sites/Imperial%20Hotel/www.imperial-hotel-copenhagen.com/fileadmin/2017/images/Imperial/720x469/4_Restaurant/720x469-imperial-hotel-restaurant-appetito-1.jpg	(from https://www.imperial-hotel-copenhagen.com/the-hotel/gallery/press-kit/)
18:20:31	2129208/2129208	---M--	200	added ('OK')	application/zip	date:Wed,%2021%20Jul%202010%2005:08:17%20GMT	https://www.imperial-hotel-copenhagen.com/fileadmin/presskit/Imperial/Hotel%20Imperial_02.zip	C:/My%20Web%20Sites/Imperial%20Hotel/www.imperial-hotel-copenhagen.com/fileadmin/presskit/Imperial/Hotel%20Imperial_02.zip	(from https://www.imperial-hotel-copenhagen.com/the-hotel/gallery/press-kit/)
18:20:35	30749/30749	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Feb%202017%2012:58:32%20GMT	https://www.imperial-hotel-copenhagen.com/fileadmin/2017/images/Imperial/720x469/720x469-Imperial.jpg	C:/My%20Web%20Sites/Imperial%20Hotel/www.imperial-hotel-copenhagen.com/fileadmin/2017/images/Imperial/720x469/720x469-Imperial.jpg	(from https://www.imperial-hotel-copenhagen.com/the-hotel/gallery/press-kit/)
18:21:52	911650/911650	---MCZ	200	added ('OK')	application/pdf	date:Thu,%2026%20Oct%202017%2011:11:47%20GMT	https://www.imperial-hotel-copenhagen.com/fileadmin/2017/PDF/Imperial/Imperial_hvid_brochure_26102017.pdf	C:/My%20Web%20Sites/Imperial%20Hotel/www.imperial-hotel-copenhagen.com/fileadmin/2017/PDF/Imperial/Imperial_hvid_brochure_26102017.pdf	(from https://www.imperial-hotel-copenhagen.com/the-hotel/gallery/press-kit/)
18:21:57	16367/16367	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Feb%202017%2014:02:39%20GMT	https://www.imperial-hotel-copenhagen.com/fileadmin/2017/images/Diverse/720x469/720x469-Arp-Hansen-Hotel-Group-logo.jpg	C:/My%20Web%20Sites/Imperial%20Hotel/www.imperial-hotel-copenhagen.com/fileadmin/2017/images/Diverse/720x469/720x469-Arp-Hansen-Hotel-Group-logo.jpg	(from https://www.imperial-hotel-copenhagen.com/the-hotel/gallery/press-kit/)
18:22:36	7823050/7823050	---M--	200	added ('OK')	application/zip	date:Thu,%2025%20Apr%202013%2012:24:10%20GMT	https://www.imperial-hotel-copenhagen.com/fileadmin/presskit/Imperial/L_Appetito.zip	C:/My%20Web%20Sites/Imperial%20Hotel/www.imperial-hotel-copenhagen.com/fileadmin/presskit/Imperial/L_Appetito.zip	(from https://www.imperial-hotel-copenhagen.com/the-hotel/gallery/press-kit/)
18:22:40	5588/5588	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2007%20Sep%202016%2010:42:05%20GMT	https://www.imperial-hotel-copenhagen.com/fileadmin/templates/hotelSites_ahhg/js/location_imp.js	C:/My%20Web%20Sites/Imperial%20Hotel/www.imperial-hotel-copenhagen.com/fileadmin/templates/hotelSites_ahhg/js/location_imp.js	(from https://www.imperial-hotel-copenhagen.com/the-hotel/location/)
18:22:53	418351/418351	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20May%202018%2007:06:54%20GMT	https://www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/720x469-diverse-transport_09.jpg	C:/My%20Web%20Sites/Imperial%20Hotel/www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/720x469-diverse-transport_09.jpg	(from https://www.imperial-hotel-copenhagen.com/the-hotel/location/)
18:22:56	37375/37375	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Sep%202018%2013:23:02%20GMT	https://www.imperial-hotel-copenhagen.com/the-hotel/location/transportation/	C:/My%20Web%20Sites/Imperial%20Hotel/www.imperial-hotel-copenhagen.com/the-hotel/location/transportation/index.html	(from https://www.imperial-hotel-copenhagen.com/the-hotel/location/)
18:23:03	165285/165285	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20May%202018%2007:06:54%20GMT	https://www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/720x469-diverse-parking_09.jpg	C:/My%20Web%20Sites/Imperial%20Hotel/www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/720x469-diverse-parking_09.jpg	(from https://www.imperial-hotel-copenhagen.com/the-hotel/location/)
18:23:07	120211/120211	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20May%202018%2014:11:13%20GMT	https://www.imperial-hotel-copenhagen.com/fileadmin/user_upload/720x350-Imperial-Hotel-lobby.jpg	C:/My%20Web%20Sites/Imperial%20Hotel/www.imperial-hotel-copenhagen.com/fileadmin/user_upload/720x350-Imperial-Hotel-lobby.jpg	(from https://www.imperial-hotel-copenhagen.com/the-hotel/facilities-and-services/)
18:23:12	188393/188393	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20May%202018%2011:16:48%20GMT	https://www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/720x350-Imperil-Hotel-breakfast_02.jpg	C:/My%20Web%20Sites/Imperial%20Hotel/www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/720x350-Imperil-Hotel-breakfast_02.jpg	(from https://www.imperial-hotel-copenhagen.com/the-hotel/facilities-and-services/)
18:23:23	375241/375241	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20May%202018%2013:30:07%20GMT	https://www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/imp_concierge_01.jpg	C:/My%20Web%20Sites/Imperial%20Hotel/www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/imp_concierge_01.jpg	(from https://www.imperial-hotel-copenhagen.com/the-hotel/facilities-and-services/)
18:23:31	273025/273025	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20May%202018%2013:04:25%20GMT	https://www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/720x469-Imperil-Hotel-TV-channels_01.jpg	C:/My%20Web%20Sites/Imperial%20Hotel/www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/720x469-Imperil-Hotel-TV-channels_01.jpg	(from https://www.imperial-hotel-copenhagen.com/the-hotel/facilities-and-services/)
18:23:35	152225/152225	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20May%202018%2013:54:41%20GMT	https://www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/720x469-Imperial-Hotel-check-in_01.jpg	C:/My%20Web%20Sites/Imperial%20Hotel/www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/720x469-Imperial-Hotel-check-in_01.jpg	(from https://www.imperial-hotel-copenhagen.com/the-hotel/facilities-and-services/)
18:23:36	5675158/5675158	---MCZ	200	added ('OK')	application/pdf	date:Thu,%2026%20Oct%202017%2011:11:24%20GMT	https://www.imperial-hotel-copenhagen.com/fileadmin/2017/PDF/Arp-Hansen/AHHG_faelles_brochure_26102017.pdf	C:/My%20Web%20Sites/Imperial%20Hotel/www.imperial-hotel-copenhagen.com/fileadmin/2017/PDF/Arp-Hansen/AHHG_faelles_brochure_26102017.pdf	(from https://www.imperial-hotel-copenhagen.com/the-hotel/gallery/press-kit/)
18:23:37	154567/154567	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20May%202018%2012:28:51%20GMT	https://www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/720x469-Imperial-Hotel-Fitness_01.jpg	C:/My%20Web%20Sites/Imperial%20Hotel/www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/720x469-Imperial-Hotel-Fitness_01.jpg	(from https://www.imperial-hotel-copenhagen.com/the-hotel/facilities-and-services/)
18:23:43	141793/141793	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20May%202018%2010:46:35%20GMT	https://www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/720x469-2018-71-Nyhavn-Executive-Double-opredning_05.jpg	C:/My%20Web%20Sites/Imperial%20Hotel/www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/720x469-2018-71-Nyhavn-Executive-Double-opredning_05.jpg	(from https://www.imperial-hotel-copenhagen.com/the-hotel/facilities-and-services/)
18:23:43	200680/200680	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20May%202018%2013:25:29%20GMT	https://www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/720x469-Imperial-Hotel-Business-service_01.jpg	C:/My%20Web%20Sites/Imperial%20Hotel/www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/720x469-Imperial-Hotel-Business-service_01.jpg	(from https://www.imperial-hotel-copenhagen.com/the-hotel/facilities-and-services/)
18:23:44	53668/53668	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Feb%202018%2012:27:49%20GMT	https://www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/720x469-imperial-hotel-rooms-standard-double-5_08.jpg	C:/My%20Web%20Sites/Imperial%20Hotel/www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/720x469-imperial-hotel-rooms-standard-double-5_08.jpg	(from https://www.imperial-hotel-copenhagen.com/the-hotel/facilities-and-services/room-facilities/)
18:23:47	57950/57950	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Jan%202018%2012:49:32%20GMT	https://www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/720x469-imperial-hotel-rooms-executive-double-5_27.jpg	C:/My%20Web%20Sites/Imperial%20Hotel/www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/720x469-imperial-hotel-rooms-executive-double-5_27.jpg	(from https://www.imperial-hotel-copenhagen.com/the-hotel/facilities-and-services/room-facilities/)
18:23:47	399195/399195	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Dec%202015%2013:17:00%20GMT	https://www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/IMP_Superior_Single_stemning.jpg	C:/My%20Web%20Sites/Imperial%20Hotel/www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/IMP_Superior_Single_stemning.jpg	(from https://www.imperial-hotel-copenhagen.com/the-hotel/facilities-and-services/room-facilities/)
18:23:47	17760993/17760993	---M--	200	added ('OK')	application/zip	date:Mon,%2004%20Apr%202016%2011:06:52%20GMT	https://www.imperial-hotel-copenhagen.com/fileadmin/presskit/Imperial/IMP_Superior_Double.zip	C:/My%20Web%20Sites/Imperial%20Hotel/www.imperial-hotel-copenhagen.com/fileadmin/presskit/Imperial/IMP_Superior_Double.zip	(from https://www.imperial-hotel-copenhagen.com/the-hotel/gallery/press-kit/)
18:23:49	90735/90735	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Jan%202018%2013:27:29%20GMT	https://www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/Room_suites_IMP_suite_25.jpg	C:/My%20Web%20Sites/Imperial%20Hotel/www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/Room_suites_IMP_suite_25.jpg	(from https://www.imperial-hotel-copenhagen.com/the-hotel/facilities-and-services/room-facilities/)
18:23:49	53668/53668	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Jan%202018%2015:34:11%20GMT	https://www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/720x469-imperial-hotel-rooms-standard-double-5_04.jpg	C:/My%20Web%20Sites/Imperial%20Hotel/www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/720x469-imperial-hotel-rooms-standard-double-5_04.jpg	(from https://www.imperial-hotel-copenhagen.com/the-hotel/facilities-and-services/room-facilities/)
18:23:51	43579/43579	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Jan%202018%2012:07:06%20GMT	https://www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/720x469-imperial-hotel-rooms-superior-double-4_01.jpg	C:/My%20Web%20Sites/Imperial%20Hotel/www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/720x469-imperial-hotel-rooms-superior-double-4_01.jpg	(from https://www.imperial-hotel-copenhagen.com/the-hotel/facilities-and-services/room-facilities/)
18:23:52	51356/51356	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Jan%202018%2012:56:44%20GMT	https://www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/720x469-imperial-hotel-rooms-junior-suite-1_05.jpg	C:/My%20Web%20Sites/Imperial%20Hotel/www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/720x469-imperial-hotel-rooms-junior-suite-1_05.jpg	(from https://www.imperial-hotel-copenhagen.com/the-hotel/facilities-and-services/room-facilities/)
18:23:53	86843/86843	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Jan%202018%2015:15:24%20GMT	https://www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/Rooms_IMP_05_IMP_Superior_double_30.jpg	C:/My%20Web%20Sites/Imperial%20Hotel/www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/Rooms_IMP_05_IMP_Superior_double_30.jpg	(from https://www.imperial-hotel-copenhagen.com/the-hotel/facilities-and-services/room-facilities/)
18:23:53	51356/51356	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Jan%202018%2015:50:20%20GMT	https://www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/720x469-imperial-hotel-rooms-junior-suite-1_09.jpg	C:/My%20Web%20Sites/Imperial%20Hotel/www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/720x469-imperial-hotel-rooms-junior-suite-1_09.jpg	(from https://www.imperial-hotel-copenhagen.com/the-hotel/facilities-and-services/room-facilities/)
18:23:54	32232/32232	---M--	200	added ('OK')	image/jpeg	date:Tue,%2006%20Mar%202018%2011:39:57%20GMT	https://www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/720x350-Phoenix-Copenhagen-Connecting-room_01.jpg	C:/My%20Web%20Sites/Imperial%20Hotel/www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/720x350-Phoenix-Copenhagen-Connecting-room_01.jpg	(from https://www.imperial-hotel-copenhagen.com/the-hotel/facilities-and-services/room-facilities/)
18:23:54	103356/103356	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20May%202018%2008:12:14%20GMT	https://www.imperial-hotel-copenhagen.com/fileadmin/2017/images/Imperial/720x469/6_Diverse/720x469-Imperial-Hotel-parking-map.jpg	C:/My%20Web%20Sites/Imperial%20Hotel/www.imperial-hotel-copenhagen.com/fileadmin/2017/images/Imperial/720x469/6_Diverse/720x469-Imperial-Hotel-parking-map.jpg	(from https://www.imperial-hotel-copenhagen.com/the-hotel/facilities-and-services/parking/)
18:23:55	0/0	---M--	301	error ('TYPO3%20RealURL%20Redirect%20M1095')	text/html	date:Fri,%2014%20Sep%202018%2013:24:00%20GMT	https://www.imperial-hotel-copenhagen.com/prices/bonus-points/	C:/My%20Web%20Sites/Imperial%20Hotel/www.imperial-hotel-copenhagen.com/prices/bonus-points/index.html	(from https://www.imperial-hotel-copenhagen.com/the-hotel/facilities-and-services/parking/)
18:23:59	116700/116700	---M--	200	added ('OK')	image/jpeg	date:Tue,%2015%20Dec%202015%2007:37:40%20GMT	https://www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/hund_09.jpg	C:/My%20Web%20Sites/Imperial%20Hotel/www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/hund_09.jpg	(from https://www.imperial-hotel-copenhagen.com/the-hotel/facilities-and-services/family-and-pets/)
18:23:59	610259/610259	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Oct%202017%2012:29:40%20GMT	https://www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/720x469_Tivoli_all_inkl_09.jpg	C:/My%20Web%20Sites/Imperial%20Hotel/www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/720x469_Tivoli_all_inkl_09.jpg	(from https://www.imperial-hotel-copenhagen.com/the-hotel/facilities-and-services/parking/)
18:23:59	644979/644979	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20Feb%202016%2013:05:35%20GMT	https://www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/fitness-koebenhavn_02.jpg	C:/My%20Web%20Sites/Imperial%20Hotel/www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/fitness-koebenhavn_02.jpg	(from https://www.imperial-hotel-copenhagen.com/the-hotel/facilities-and-services/fitness/)
18:23:59	22167585/22167585	---M--	200	added ('OK')	application/zip	date:Thu,%2013%20Sep%202018%2012:36:27%20GMT	https://www.imperial-hotel-copenhagen.com/fileadmin/presskit/Imperial/IMP-lobby-01.zip	C:/My%20Web%20Sites/Imperial%20Hotel/www.imperial-hotel-copenhagen.com/fileadmin/presskit/Imperial/IMP-lobby-01.zip	(from https://www.imperial-hotel-copenhagen.com/the-hotel/gallery/press-kit/)
18:23:59	40295/40295	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Sep%202015%2007:50:35%20GMT	https://www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/personalepoletik.jpg	C:/My%20Web%20Sites/Imperial%20Hotel/www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/personalepoletik.jpg	(from https://www.imperial-hotel-copenhagen.com/the-hotel/we-are-part-of-arp-hansen-hotel-group/personal-data-and-cookies-policy/)
18:24:00	13489/13489	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Sep%202015%2012:58:17%20GMT	https://www.imperial-hotel-copenhagen.com/fileadmin/2016/images/Diverse/878x572/greenkey.jpg	C:/My%20Web%20Sites/Imperial%20Hotel/www.imperial-hotel-copenhagen.com/fileadmin/2016/images/Diverse/878x572/greenkey.jpg	(from https://www.imperial-hotel-copenhagen.com/the-hotel/we-are-part-of-arp-hansen-hotel-group/environmental-policy/)
18:24:00	329947/329947	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Sep%202015%2008:17:06%20GMT	https://www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/Miljoe_03.jpg	C:/My%20Web%20Sites/Imperial%20Hotel/www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/Miljoe_03.jpg	(from https://www.imperial-hotel-copenhagen.com/the-hotel/we-are-part-of-arp-hansen-hotel-group/environmental-policy/)
18:24:00	29028/29028	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Feb%202017%2009:32:19%20GMT	https://www.imperial-hotel-copenhagen.com/fileadmin/2017/images/Diverse/720x469/720x469-gavekort.jpg	C:/My%20Web%20Sites/Imperial%20Hotel/www.imperial-hotel-copenhagen.com/fileadmin/2017/images/Diverse/720x469/720x469-gavekort.jpg	(from https://www.imperial-hotel-copenhagen.com/the-hotel/gift-certificate/)
18:24:00	83/83	---M--	200	added ('OK')	image/gif	date:Tue,%2024%20Aug%202010%2006:18:34%20GMT	https://www.imperial-hotel-copenhagen.com/fileadmin/templates/images/dash_normalcol_med.gif	C:/My%20Web%20Sites/Imperial%20Hotel/www.imperial-hotel-copenhagen.com/fileadmin/templates/images/dash_normalcol_med.gif	(from https://www.imperial-hotel-copenhagen.com/the-hotel/gift-certificate/)
18:24:01	43633/43633	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Sep%202015%2012:59:28%20GMT	https://www.imperial-hotel-copenhagen.com/fileadmin/2016/images/Imperial/878x572/Aktuelle/6%20Diverse/IMP_Logo.jpg	C:/My%20Web%20Sites/Imperial%20Hotel/www.imperial-hotel-copenhagen.com/fileadmin/2016/images/Imperial/878x572/Aktuelle/6%20Diverse/IMP_Logo.jpg	(from https://www.imperial-hotel-copenhagen.com/the-hotel/contact/)
18:24:01	162/162	---M--	403	error ('Forbidden')	text/html	date:Fri,%2014%20Sep%202018%2013:24:07%20GMT	https://www.imperial-hotel-copenhagen.com/typo3/sysext/frontend/Resources/Public/JavaScript/jsfunc.validateform.js?1435761601	C:/My%20Web%20Sites/Imperial%20Hotel/www.imperial-hotel-copenhagen.com/typo3/sysext/frontend/Resources/Public/JavaScript/jsfunc.validateform2351.js	(from https://www.imperial-hotel-copenhagen.com/the-hotel/contact/lost-and-found/)
18:24:02	9439/9439	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Sep%202018%2017:37:42%20GMT	https://www.imperial-hotel-copenhagen.com/typo3temp/_processed_/csm_720x469-Wallmans-Urban-Nights_01_7d50556dee.jpg	C:/My%20Web%20Sites/Imperial%20Hotel/www.imperial-hotel-copenhagen.com/typo3temp/_processed_/csm_720x469-Wallmans-Urban-Nights_01_7d50556dee.jpg	(from https://www.imperial-hotel-copenhagen.com/the-hotel/contact/news-list/)
18:24:02	59097/59097	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Sep%202018%2017:37:42%20GMT	https://www.imperial-hotel-copenhagen.com/typo3temp/_processed_/csm_720x469-Imperial-Hotel-morgenmadsrestaurant-01_01_641c2ea7b0.jpg	C:/My%20Web%20Sites/Imperial%20Hotel/www.imperial-hotel-copenhagen.com/typo3temp/_processed_/csm_720x469-Imperial-Hotel-morgenmadsrestaurant-01_01_641c2ea7b0.jpg	(from https://www.imperial-hotel-copenhagen.com/the-hotel/contact/news-list/)
18:24:03	106328/106328	---M--	200	added ('OK')	image/jpeg	date:Fri,%2008%20Jan%202016%2014:54:48%20GMT	https://www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/IMP_Standard_Double_10.jpg	C:/My%20Web%20Sites/Imperial%20Hotel/www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/IMP_Standard_Double_10.jpg	(from https://www.imperial-hotel-copenhagen.com/rooms/)
18:24:03	106328/106328	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Dec%202015%2012:34:16%20GMT	https://www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/IMP_Standard_Double_07.jpg	C:/My%20Web%20Sites/Imperial%20Hotel/www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/IMP_Standard_Double_07.jpg	(from https://www.imperial-hotel-copenhagen.com/rooms/)
18:24:03	89173/89173	---M--	200	added ('OK')	image/jpeg	date:Fri,%2008%20Jan%202016%2014:55:21%20GMT	https://www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/IMP_Standard_Double_13.jpg	C:/My%20Web%20Sites/Imperial%20Hotel/www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/IMP_Standard_Double_13.jpg	(from https://www.imperial-hotel-copenhagen.com/rooms/)
18:24:03	71760/71760	---M--	200	added ('OK')	image/jpeg	date:Fri,%2008%20Jan%202016%2014:55:45%20GMT	https://www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/IMP_Standard_Double_16.jpg	C:/My%20Web%20Sites/Imperial%20Hotel/www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/IMP_Standard_Double_16.jpg	(from https://www.imperial-hotel-copenhagen.com/rooms/)
18:24:04	77235/77235	---M--	200	added ('OK')	image/jpeg	date:Fri,%2008%20Jan%202016%2014:57:07%20GMT	https://www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/IMP_Standard_Double_19.jpg	C:/My%20Web%20Sites/Imperial%20Hotel/www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/IMP_Standard_Double_19.jpg	(from https://www.imperial-hotel-copenhagen.com/rooms/)
18:24:05	68878/68878	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Jan%202016%2007:58:04%20GMT	https://www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/IMP_Standard_Double_22.jpg	C:/My%20Web%20Sites/Imperial%20Hotel/www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/IMP_Standard_Double_22.jpg	(from https://www.imperial-hotel-copenhagen.com/rooms/)
18:24:05	85220/85220	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Jan%202016%2007:58:53%20GMT	https://www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/IMP_Superior_Double_Bad_05.jpg	C:/My%20Web%20Sites/Imperial%20Hotel/www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/IMP_Superior_Double_Bad_05.jpg	(from https://www.imperial-hotel-copenhagen.com/rooms/)
18:24:05	637/637	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Sep%202015%2017:06:10%20GMT	https://www.imperial-hotel-copenhagen.com/fileadmin/2016/images/boximage_large_transperant.png	C:/My%20Web%20Sites/Imperial%20Hotel/www.imperial-hotel-copenhagen.com/fileadmin/2016/images/boximage_large_transperant.png	(from https://www.imperial-hotel-copenhagen.com/rooms/)
18:24:05	76672/76672	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Dec%202015%2013:00:22%20GMT	https://www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/IMP_Superior_Double_04.jpg	C:/My%20Web%20Sites/Imperial%20Hotel/www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/IMP_Superior_Double_04.jpg	(from https://www.imperial-hotel-copenhagen.com/rooms/)
18:24:06	76672/76672	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Jan%202016%2008:02:33%20GMT	https://www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/IMP_Superior_Double_07.jpg	C:/My%20Web%20Sites/Imperial%20Hotel/www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/IMP_Superior_Double_07.jpg	(from https://www.imperial-hotel-copenhagen.com/rooms/)
18:24:07	68944/68944	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Jan%202016%2008:03:58%20GMT	https://www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/IMP_Superior_Double_08.jpg	C:/My%20Web%20Sites/Imperial%20Hotel/www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/IMP_Superior_Double_08.jpg	(from https://www.imperial-hotel-copenhagen.com/rooms/)
18:24:07	94869/94869	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Jan%202016%2008:05:02%20GMT	https://www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/IMP_Superior_Double_11.jpg	C:/My%20Web%20Sites/Imperial%20Hotel/www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/IMP_Superior_Double_11.jpg	(from https://www.imperial-hotel-copenhagen.com/rooms/)
18:24:07	88294/88294	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Jan%202016%2008:06:03%20GMT	https://www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/IMP_Superior_Double_14.jpg	C:/My%20Web%20Sites/Imperial%20Hotel/www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/IMP_Superior_Double_14.jpg	(from https://www.imperial-hotel-copenhagen.com/rooms/)
18:24:07	75636/75636	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Jan%202016%2008:08:11%20GMT	https://www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/IMP_Superior_Double_Bad_08.jpg	C:/My%20Web%20Sites/Imperial%20Hotel/www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/IMP_Superior_Double_Bad_08.jpg	(from https://www.imperial-hotel-copenhagen.com/rooms/)
18:24:08	105161/105161	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Dec%202015%2009:49:43%20GMT	https://www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/IMP_Executive_Double_01.jpg	C:/My%20Web%20Sites/Imperial%20Hotel/www.imperial-hotel-copenhagen.com/uploads/tx_templavoila/IMP_Executive_Double_01.jpg	(from https://www.imperial-hotel-copenhagen.com/rooms/)
